"","Year","Month","Day","Extent","Missing"
"3866","1993",12,"  01",12.288,"      0.000"
"3867","1993",12,"  02",12.345,"      0.000"
"3868","1993",12,"  03",12.431,"      0.000"
"3869","1993",12,"  04",12.475,"      0.000"
"3870","1993",12,"  05",12.633,"      0.000"
"3871","1993",12,"  06",12.69,"      0.000"
"3872","1993",12,"  07",12.772,"      0.000"
"3873","1993",12,"  08",12.97,"      0.000"
"3874","1993",12,"  09",13.033,"      0.000"
"3875","1993",12,"  10",13.147,"      0.000"
"3876","1993",12,"  11",13.225,"      0.000"
"3877","1993",12,"  12",13.246,"      0.000"
"3878","1993",12,"  13",13.188,"      0.000"
"3879","1993",12,"  14",13.281,"      0.000"
"3880","1993",12,"  15",13.354,"      0.000"
"3881","1993",12,"  16",13.414,"      0.000"
"3882","1993",12,"  17",13.453,"      0.000"
"3883","1993",12,"  18",13.59,"      0.000"
"3884","1993",12,"  19",13.645,"      0.000"
"3885","1993",12,"  20",13.783,"      0.000"
"3886","1993",12,"  21",13.678,"      0.000"
"3887","1993",12,"  22",13.68,"      0.000"
"3888","1993",12,"  23",13.623,"      0.000"
"3889","1993",12,"  24",13.631,"      0.000"
"3890","1993",12,"  25",13.786,"      0.000"
"3891","1993",12,"  26",13.867,"      0.000"
"3892","1993",12,"  27",13.903,"      0.000"
"3893","1993",12,"  28",13.886,"      0.000"
"3894","1993",12,"  29",13.927,"      0.000"
"3895","1993",12,"  30",13.977,"      0.000"
"3896","1993",12,"  31",13.967,"      0.000"
"3897","1994",1,"  01",14.095,"      0.000"
"3898","1994",1,"  02",14.11,"      0.000"
"3899","1994",1,"  03",14.042,"      0.000"
"3900","1994",1,"  04",14.168,"      0.000"
"3901","1994",1,"  05",14.231,"      0.000"
"3902","1994",1,"  06",14.295,"      0.000"
"3903","1994",1,"  07",14.381,"      0.000"
"3904","1994",1,"  08",14.322,"      0.000"
"3905","1994",1,"  09",14.397,"      0.000"
"3906","1994",1,"  10",14.476,"      0.000"
"3907","1994",1,"  11",14.515,"      0.000"
"3908","1994",1,"  12",14.58,"      0.000"
"3909","1994",1,"  13",14.595,"      0.000"
"3910","1994",1,"  14",14.617,"      0.000"
"3911","1994",1,"  15",14.685,"      0.000"
"3912","1994",1,"  16",14.757,"      0.000"
"3913","1994",1,"  17",14.807,"      0.000"
"3914","1994",1,"  18",14.895,"      0.000"
"3915","1994",1,"  19",14.865,"      0.000"
"3916","1994",1,"  20",14.894,"      0.000"
"3917","1994",1,"  21",14.948,"      0.000"
"3918","1994",1,"  22",14.933,"      0.000"
"3919","1994",1,"  23",15.021,"      0.000"
"3920","1994",1,"  24",15.054,"      0.000"
"3921","1994",1,"  25",15.089,"      0.000"
"3922","1994",1,"  26",15.141,"      0.000"
"3923","1994",1,"  27",15.255,"      0.000"
"3924","1994",1,"  28",15.299,"      0.000"
"3925","1994",1,"  29",15.359,"      0.000"
"3926","1994",1,"  30",15.4,"      0.000"
"3927","1994",1,"  31",15.397,"      0.000"
"3928","1994",2,"  01",15.409,"      0.000"
"3929","1994",2,"  02",15.42,"      0.000"
"3930","1994",2,"  03",15.438,"      0.000"
"3931","1994",2,"  04",15.429,"      0.000"
"3932","1994",2,"  05",15.479,"      0.000"
"3933","1994",2,"  06",15.515,"      0.000"
"3934","1994",2,"  07",15.474,"      0.000"
"3935","1994",2,"  08",15.521,"      0.000"
"3936","1994",2,"  09",15.46,"      0.000"
"3937","1994",2,"  10",15.525,"      0.000"
"3938","1994",2,"  11",15.539,"      0.000"
"3939","1994",2,"  12",15.541,"      0.000"
"3940","1994",2,"  13",15.549,"      0.000"
"3941","1994",2,"  14",15.579,"      0.000"
"3942","1994",2,"  15",15.492,"      0.000"
"3943","1994",2,"  16",15.507,"      0.000"
"3944","1994",2,"  17",15.549,"      0.000"
"3945","1994",2,"  18",15.581,"      0.000"
"3946","1994",2,"  19",15.624,"      0.000"
"3947","1994",2,"  20",15.701,"      0.000"
"3948","1994",2,"  21",15.77,"      0.000"
"3949","1994",2,"  22",15.738,"      0.000"
"3950","1994",2,"  23",15.686,"      0.000"
"3951","1994",2,"  24",15.682,"      0.000"
"3952","1994",2,"  25",15.613,"      0.000"
"3953","1994",2,"  26",15.592,"      0.000"
"3954","1994",2,"  27",15.641,"      0.000"
"3955","1994",2,"  28",15.679,"      0.000"
"3956","1994",3,"  01",15.675,"      0.000"
"3957","1994",3,"  02",15.765,"      0.000"
"3958","1994",3,"  03",15.729,"      0.000"
"3959","1994",3,"  04",15.735,"      0.000"
"3960","1994",3,"  05",15.711,"      0.000"
"3961","1994",3,"  06",15.658,"      0.000"
"3962","1994",3,"  07",15.634,"      0.000"
"3963","1994",3,"  08",15.601,"      0.000"
"3964","1994",3,"  09",15.491,"      0.000"
"3965","1994",3,"  10",15.502,"      0.000"
"3966","1994",3,"  11",15.55,"      0.000"
"3967","1994",3,"  12",15.521,"      0.000"
"3968","1994",3,"  13",15.559,"      0.000"
"3969","1994",3,"  14",15.589,"      0.000"
"3970","1994",3,"  15",15.607,"      0.000"
"3971","1994",3,"  16",15.562,"      0.000"
"3972","1994",3,"  17",15.498,"      0.000"
"3973","1994",3,"  18",15.475,"      0.000"
"3974","1994",3,"  19",15.45,"      0.000"
"3975","1994",3,"  20",15.368,"      0.000"
"3976","1994",3,"  21",15.399,"      0.000"
"3977","1994",3,"  22",15.399,"      0.000"
"3978","1994",3,"  23",15.502,"      0.000"
"3979","1994",3,"  24",15.543,"      0.000"
"3980","1994",3,"  25",15.494,"      0.000"
"3981","1994",3,"  26",15.523,"      0.000"
"3982","1994",3,"  27",15.553,"      0.000"
"3983","1994",3,"  28",15.555,"      0.000"
"3984","1994",3,"  29",15.551,"      0.000"
"3985","1994",3,"  30",15.485,"      0.000"
"3986","1994",3,"  31",15.478,"      0.000"
"3987","1994",4,"  01",15.47,"      0.000"
"3988","1994",4,"  02",15.357,"      0.000"
"3989","1994",4,"  03",15.307,"      0.000"
"3990","1994",4,"  04",15.241,"      0.000"
"3991","1994",4,"  05",15.146,"      0.000"
"3992","1994",4,"  06",15.142,"      0.000"
"3993","1994",4,"  07",15.095,"      0.000"
"3994","1994",4,"  08",15.076,"      0.000"
"3995","1994",4,"  09",15.088,"      0.000"
"3996","1994",4,"  10",15.116,"      0.000"
"3997","1994",4,"  11",15.052,"      0.000"
"3998","1994",4,"  12",14.997,"      0.000"
"3999","1994",4,"  13",15.004,"      0.000"
"4000","1994",4,"  14",14.962,"      0.000"
"4001","1994",4,"  15",14.89,"      0.000"
"4002","1994",4,"  16",14.839,"      0.000"
"4003","1994",4,"  17",14.78,"      0.000"
"4004","1994",4,"  18",14.792,"      0.000"
"4005","1994",4,"  19",14.754,"      0.000"
"4006","1994",4,"  20",14.776,"      0.000"
"4007","1994",4,"  21",14.773,"      0.000"
"4008","1994",4,"  22",14.65,"      0.000"
"4009","1994",4,"  23",14.634,"      0.000"
"4010","1994",4,"  24",14.632,"      0.000"
"4011","1994",4,"  25",14.618,"      0.000"
"4012","1994",4,"  26",14.635,"      0.000"
"4013","1994",4,"  27",14.578,"      0.000"
"4014","1994",4,"  28",14.519,"      0.000"
"4015","1994",4,"  29",14.418,"      0.000"
"4016","1994",4,"  30",14.3,"      0.000"
"4017","1994",5,"  01",14.126,"      0.000"
"4018","1994",5,"  02",14.187,"      0.000"
"4019","1994",5,"  03",14.147,"      0.000"
"4020","1994",5,"  04",14.099,"      0.000"
"4021","1994",5,"  05",14.105,"      0.000"
"4022","1994",5,"  06",14.123,"      0.000"
"4023","1994",5,"  07",14.028,"      0.000"
"4024","1994",5,"  08",13.941,"      0.000"
"4025","1994",5,"  09",13.91,"      0.000"
"4026","1994",5,"  10",13.906,"      0.000"
"4027","1994",5,"  11",13.871,"      0.000"
"4028","1994",5,"  12",13.842,"      0.000"
"4029","1994",5,"  13",13.804,"      0.000"
"4030","1994",5,"  14",13.782,"      0.000"
"4031","1994",5,"  15",13.707,"      0.000"
"4032","1994",5,"  16",13.668,"      0.000"
"4033","1994",5,"  17",13.655,"      0.000"
"4034","1994",5,"  18",13.61,"      0.000"
"4035","1994",5,"  19",13.517,"      0.000"
"4036","1994",5,"  20",13.502,"      0.000"
"4037","1994",5,"  21",13.461,"      0.000"
"4038","1994",5,"  22",13.384,"      0.000"
"4039","1994",5,"  23",13.296,"      0.000"
"4040","1994",5,"  24",13.188,"      0.000"
"4041","1994",5,"  25",13.157,"      0.000"
"4042","1994",5,"  26",13.127,"      0.000"
"4043","1994",5,"  27",13.11,"      0.000"
"4044","1994",5,"  28",13.112,"      0.000"
"4045","1994",5,"  29",13.039,"      0.000"
"4046","1994",5,"  30",12.985,"      0.000"
"4047","1994",5,"  31",12.967,"      0.000"
"4048","1994",6,"  01",12.779,"      0.000"
"4049","1994",6,"  02",12.696,"      0.000"
"4050","1994",6,"  03",12.599,"      0.000"
"4051","1994",6,"  04",12.575,"      0.000"
"4052","1994",6,"  05",12.543,"      0.000"
"4053","1994",6,"  06",12.52,"      0.000"
"4054","1994",6,"  07",12.487,"      0.000"
"4055","1994",6,"  08",12.383,"      0.000"
"4056","1994",6,"  09",12.301,"      0.000"
"4057","1994",6,"  10",12.295,"      0.000"
"4058","1994",6,"  11",12.304,"      0.000"
"4059","1994",6,"  12",12.239,"      0.000"
"4060","1994",6,"  13",12.133,"      0.000"
"4061","1994",6,"  14",12.137,"      0.000"
"4062","1994",6,"  15",12.066,"      0.000"
"4063","1994",6,"  16",11.968,"      0.000"
"4064","1994",6,"  17",11.911,"      0.000"
"4065","1994",6,"  18",11.896,"      0.000"
"4066","1994",6,"  19",11.826,"      0.000"
"4067","1994",6,"  20",11.777,"      0.000"
"4068","1994",6,"  21",11.743,"      0.000"
"4069","1994",6,"  22",11.68,"      0.000"
"4070","1994",6,"  23",11.704,"      0.000"
"4071","1994",6,"  24",11.626,"      0.000"
"4072","1994",6,"  25",11.507,"      0.000"
"4073","1994",6,"  26",11.442,"      0.000"
"4074","1994",6,"  27",11.426,"      0.000"
"4075","1994",6,"  28",11.356,"      0.000"
"4076","1994",6,"  29",11.341,"      0.000"
"4077","1994",6,"  30",11.232,"      0.000"
"4078","1994",7,"  01",11.091,"      0.000"
"4079","1994",7,"  02",11,"      0.000"
"4080","1994",7,"  03",10.94,"      0.000"
"4081","1994",7,"  04",10.905,"      0.000"
"4082","1994",7,"  05",10.869,"      0.000"
"4083","1994",7,"  06",10.844,"      0.000"
"4084","1994",7,"  07",10.737,"      0.000"
"4085","1994",7,"  08",10.719,"      0.000"
"4086","1994",7,"  09",10.578,"      0.000"
"4087","1994",7,"  10",10.498,"      0.000"
"4088","1994",7,"  11",10.441,"      0.000"
"4089","1994",7,"  12",10.402,"      0.000"
"4090","1994",7,"  13",10.304,"      0.000"
"4091","1994",7,"  14",10.157,"      0.000"
"4092","1994",7,"  15",10.013,"      0.000"
"4093","1994",7,"  16",9.955,"      0.000"
"4094","1994",7,"  17",9.821,"      0.000"
"4095","1994",7,"  18",9.761,"      0.000"
"4096","1994",7,"  19",9.658,"      0.000"
"4097","1994",7,"  20",9.534,"      0.000"
"4098","1994",7,"  21",9.379,"      0.000"
"4099","1994",7,"  22",9.273,"      0.000"
"4100","1994",7,"  23",9.268,"      0.000"
"4101","1994",7,"  24",9.218,"      0.000"
"4102","1994",7,"  25",9.104,"      0.000"
"4103","1994",7,"  26",9.08,"      0.000"
"4104","1994",7,"  27",9.007,"      0.000"
"4105","1994",7,"  28",8.937,"      0.000"
"4106","1994",7,"  29",8.824,"      0.000"
"4107","1994",7,"  30",8.734,"      0.000"
"4108","1994",7,"  31",8.629,"      0.000"
"4109","1994",8,"  01",8.505,"      0.000"
"4110","1994",8,"  02",8.377,"      0.000"
"4111","1994",8,"  03",8.37,"      0.000"
"4112","1994",8,"  04",8.344,"      0.000"
"4113","1994",8,"  05",8.229,"      0.000"
"4114","1994",8,"  06",8.209,"      0.000"
"4115","1994",8,"  07",8.089,"      0.000"
"4116","1994",8,"  08",7.956,"      0.000"
"4117","1994",8,"  09",7.912,"      0.000"
"4118","1994",8,"  10",7.816,"      0.000"
"4119","1994",8,"  11",7.724,"      0.000"
"4120","1994",8,"  12",7.709,"      0.000"
"4121","1994",8,"  13",7.627,"      0.000"
"4122","1994",8,"  14",7.545,"      0.000"
"4123","1994",8,"  15",7.588,"      0.000"
"4124","1994",8,"  16",7.533,"      0.000"
"4125","1994",8,"  17",7.428,"      0.000"
"4126","1994",8,"  18",7.381,"      0.000"
"4127","1994",8,"  19",7.446,"      0.000"
"4128","1994",8,"  20",7.367,"      0.000"
"4129","1994",8,"  21",7.272,"      0.000"
"4130","1994",8,"  22",7.339,"      0.000"
"4131","1994",8,"  23",7.334,"      0.000"
"4132","1994",8,"  24",7.273,"      0.000"
"4133","1994",8,"  25",7.282,"      0.000"
"4134","1994",8,"  26",7.197,"      0.000"
"4135","1994",8,"  27",7.24,"      0.000"
"4136","1994",8,"  28",7.242,"      0.000"
"4137","1994",8,"  29",7.258,"      0.000"
"4138","1994",8,"  30",7.161,"      0.000"
"4139","1994",8,"  31",7.065,"      0.000"
"4140","1994",9,"  01",7.072,"      0.000"
"4141","1994",9,"  02",7.023,"      0.000"
"4142","1994",9,"  03",7.027,"      0.000"
"4143","1994",9,"  04",6.946,"      0.000"
"4144","1994",9,"  05",6.934,"      0.000"
"4145","1994",9,"  06",6.956,"      0.000"
"4146","1994",9,"  07",6.995,"      0.000"
"4147","1994",9,"  08",6.973,"      0.000"
"4148","1994",9,"  09",6.992,"      0.000"
"4149","1994",9,"  10",6.938,"      0.000"
"4150","1994",9,"  11",6.97,"      0.000"
"4151","1994",9,"  12",7.019,"      0.000"
"4152","1994",9,"  13",6.945,"      0.000"
"4153","1994",9,"  14",6.975,"      0.000"
"4154","1994",9,"  15",7.027,"      0.000"
"4155","1994",9,"  16",7.145,"      0.000"
"4156","1994",9,"  17",7.096,"      0.000"
"4157","1994",9,"  18",7.118,"      0.000"
"4158","1994",9,"  19",7.139,"      0.000"
"4159","1994",9,"  20",7.19,"      0.000"
"4160","1994",9,"  21",7.182,"      0.000"
"4161","1994",9,"  22",7.185,"      0.000"
"4162","1994",9,"  23",7.192,"      0.000"
"4163","1994",9,"  24",7.243,"      0.000"
"4164","1994",9,"  25",7.303,"      0.000"
"4165","1994",9,"  26",7.362,"      0.000"
"4166","1994",9,"  27",7.376,"      0.000"
"4167","1994",9,"  28",7.427,"      0.000"
"4168","1994",9,"  29",7.617,"      0.000"
"4169","1994",9,"  30",7.761,"      0.000"
"4170","1994",10,"  01",7.894,"      0.000"
"4171","1994",10,"  02",7.954,"      0.000"
"4172","1994",10,"  03",7.983,"      0.000"
"4173","1994",10,"  04",8.005,"      0.000"
"4174","1994",10,"  05",8.15,"      0.000"
"4175","1994",10,"  06",8.117,"      0.000"
"4176","1994",10,"  07",8.168,"      0.000"
"4177","1994",10,"  08",8.11,"      0.000"
"4178","1994",10,"  09",8.176,"      0.000"
"4179","1994",10,"  10",8.27,"      0.000"
"4180","1994",10,"  11",8.364,"      0.000"
"4181","1994",10,"  12",8.445,"      0.000"
"4182","1994",10,"  13",8.458,"      0.000"
"4183","1994",10,"  14",8.542,"      0.000"
"4184","1994",10,"  15",8.652,"      0.000"
"4185","1994",10,"  16",8.781,"      0.000"
"4186","1994",10,"  17",8.924,"      0.000"
"4187","1994",10,"  18",9.053,"      0.000"
"4188","1994",10,"  19",9.079,"      0.000"
"4189","1994",10,"  20",9.231,"      0.000"
"4190","1994",10,"  21",9.354,"      0.000"
"4191","1994",10,"  22",9.412,"      0.000"
"4192","1994",10,"  23",9.564,"      0.000"
"4193","1994",10,"  24",9.694,"      0.000"
"4194","1994",10,"  25",9.776,"      0.000"
"4195","1994",10,"  26",9.851,"      0.000"
"4196","1994",10,"  27",9.953,"      0.000"
"4197","1994",10,"  28",10.01,"      0.000"
"4198","1994",10,"  29",10.07,"      0.000"
"4199","1994",10,"  30",10.154,"      0.000"
"4200","1994",10,"  31",10.18,"      0.000"
"4201","1994",11,"  01",10.241,"      0.000"
"4202","1994",11,"  02",10.293,"      0.000"
"4203","1994",11,"  03",10.342,"      0.000"
"4204","1994",11,"  04",10.422,"      0.000"
"4205","1994",11,"  05",10.545,"      0.000"
"4206","1994",11,"  06",10.576,"      0.000"
"4207","1994",11,"  07",10.665,"      0.000"
"4208","1994",11,"  08",10.685,"      0.000"
"4209","1994",11,"  09",10.671,"      0.000"
"4210","1994",11,"  10",10.817,"      0.000"
"4211","1994",11,"  11",10.845,"      0.000"
"4212","1994",11,"  12",10.944,"      0.000"
"4213","1994",11,"  13",10.971,"      0.000"
"4214","1994",11,"  14",11.016,"      0.000"
"4215","1994",11,"  15",11.022,"      0.000"
"4216","1994",11,"  16",11.042,"      0.000"
"4217","1994",11,"  17",11.114,"      0.000"
"4218","1994",11,"  18",11.17,"      0.000"
"4219","1994",11,"  19",11.27,"      0.000"
"4220","1994",11,"  20",11.348,"      0.000"
"4221","1994",11,"  21",11.431,"      0.000"
"4222","1994",11,"  22",11.513,"      0.000"
"4223","1994",11,"  23",11.487,"      0.000"
"4224","1994",11,"  24",11.592,"      0.000"
"4225","1994",11,"  25",11.744,"      0.000"
"4226","1994",11,"  26",11.862,"      0.000"
"4227","1994",11,"  27",11.938,"      0.000"
"4228","1994",11,"  28",12.023,"      0.000"
"4229","1994",11,"  29",12.034,"      0.000"
"4230","1994",11,"  30",12.073,"      0.000"
"4231","1994",12,"  01",12.284,"      0.000"
"4232","1994",12,"  02",12.363,"      0.000"
"4233","1994",12,"  03",12.478,"      0.000"
"4234","1994",12,"  04",12.639,"      0.000"
"4235","1994",12,"  05",12.574,"      0.000"
"4236","1994",12,"  06",12.632,"      0.000"
"4237","1994",12,"  07",12.649,"      0.000"
"4238","1994",12,"  08",12.816,"      0.000"
"4239","1994",12,"  09",12.907,"      0.000"
"4240","1994",12,"  10",13.004,"      0.000"
"4241","1994",12,"  11",13.061,"      0.000"
"4242","1994",12,"  12",13.055,"      0.000"
"4243","1994",12,"  13",13.033,"      0.000"
"4244","1994",12,"  14",13.069,"      0.000"
"4245","1994",12,"  15",13.158,"      0.000"
"4246","1994",12,"  16",13.301,"      0.000"
"4247","1994",12,"  17",13.365,"      0.000"
"4248","1994",12,"  18",13.509,"      0.000"
"4249","1994",12,"  19",13.55,"      0.000"
"4250","1994",12,"  20",13.577,"      0.000"
"4251","1994",12,"  21",13.624,"      0.000"
"4252","1994",12,"  22",13.673,"      0.000"
"4253","1994",12,"  23",13.706,"      0.000"
"4254","1994",12,"  24",13.782,"      0.000"
"4255","1994",12,"  25",13.765,"      0.000"
"4256","1994",12,"  26",13.83,"      0.000"
"4257","1994",12,"  27",13.919,"      0.000"
"4258","1994",12,"  28",13.899,"      0.000"
"4259","1994",12,"  29",14.024,"      0.000"
"4260","1994",12,"  30",14.074,"      0.000"
"4261","1994",12,"  31",14.108,"      0.000"
"4262","1995",1,"  01",14.145,"      0.000"
"4263","1995",1,"  02",14.258,"      0.000"
"4264","1995",1,"  03",14.335,"      0.000"
"4265","1995",1,"  04",14.288,"      0.000"
"4266","1995",1,"  05",14.304,"      0.000"
"4267","1995",1,"  06",14.325,"      0.000"
"4268","1995",1,"  07",14.364,"      0.000"
"4269","1995",1,"  08",14.344,"      0.000"
"4270","1995",1,"  09",14.31,"      0.000"
"4271","1995",1,"  10",14.263,"      0.000"
"4272","1995",1,"  11",14.336,"      0.000"
"4273","1995",1,"  12",14.479,"      0.000"
"4274","1995",1,"  13",14.518,"      0.000"
"4275","1995",1,"  14",14.619,"      0.000"
"4276","1995",1,"  15",14.56,"      0.000"
"4277","1995",1,"  16",14.588,"      0.000"
"4278","1995",1,"  17",14.69,"      0.000"
"4279","1995",1,"  18",14.668,"      0.000"
"4280","1995",1,"  19",14.737,"      0.000"
"4281","1995",1,"  20",14.764,"      0.000"
"4282","1995",1,"  21",14.793,"      0.000"
"4283","1995",1,"  22",14.801,"      0.000"
"4284","1995",1,"  23",14.826,"      0.000"
"4285","1995",1,"  24",14.758,"      0.000"
"4286","1995",1,"  25",14.802,"      0.000"
"4287","1995",1,"  26",14.76,"      0.000"
